axe_id,task_id,collection,comments,date-rec,find-date,find-place,labels,material,ngr,number,condition,areablad,areablal,areablar,areabody,areapoll,blacon,bladang,blaedwid,blaleng,blasin,blathick,blawid,bothick,corbaby,corbapl,corfroby,corfropl,edcon,edsin,gribabl,gribaby,gribapl,grifrobl,grifroby,grifropl,grinside,gripoled,lefedwid,lefthick,lengmaxt,lengmaxw,longside,lonpoled,maxleng,maxthick,maxwid,polbabl,polbaby,polbapl,poledwid,poleng,polfrobl,polfroby,polfropl,polthick,polwid,rebabl,rebaby,rebapl,refrobl,refroby,refropl,ritedwid,rithick,topthick,weight
10490,96605,Wisbech + Fentand Museum,"1. notch is original = there is a little grinding in it, that must have been done deliberately in the notch, not just while grinding the front face.
2. blade edge fresh.",14.4.78,"","Fodder Fen, Manea, Cambs","F.T.U.9
J.H.

F.M. Walker
Collection

Union Gr
Fodden Fen
J Hart
Manea",flint,TL 48 92,10490,complete,,,,,,,70,,,,,,,0,0,0.5,0,,,,,,,,,115,5,0.5,,,,115,30,,16,,,,,0.5,,,,,,,,,,,,,,,,115
10491,96606,"Faunton
Museum",1. poll edge formed by 3 flat intersecting flake scars.,19.4.78,"","Halse, Somerset.","Halse
Given By
Mr. G.A.D. Hancock,
1942

A.3344",flint,ST 1427,10491,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,120,0,6,,,,120,10,,34,,,,,6,,,,,,,,,,,,,,,,290
10492,96607,"Taunton
Museum","1. blade edge reground or worn, possibly at a date late, than original deposition.
2. poll edge irregular = although POLEWID = 8.0, ground area of edge is only 1 mm across.",14.4.78,"","Meare Lake Village, Somerset","F33
MLV",flint,ST 447 423,10492,complete,,,,,,,135,,,,,,,0,0,0,0,,,,,,,,,90,20,8,,,,90,20,,35,,,,,8,,,,,,,,,,,,,,,,215
10493,96608,Taunton Museum,1. T,19.4.78,(1881),"Cadbury Castle, Somerset","A.2184
S. Cadbury Camp",flint,ST 6225,10493,complete,,,,,,,90,,,,,,,0,0,2,0,,,,,,,,,120,15,2.5,,,,120,15,,37,,,,,2,,,,,,,,,,,,,,,,380
10494,96609,"Taunton
Museum","",19.4.78,"","Chilton Polden, Somerset","From the
Peat Moors,
Parish of
Chilton Polden,
Somerset.
Given by
Miss S.A.K. Carver,
1934

A.2161",flint,ST 37 39,10494,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,105,5,4,,,,105,30,,34,,,,,1.5,,,,,,,,,,,,,,,,300
10496,96610,"Gloucester
Musem",1. reflaking on back face similar to front face.  Right side edge is fully ground.,25.4.78,"","Stonehouse, Glos","Stroud
River bed
Stonehouse
A 2990

Mre. M.E. Cunningham",flint,SO 8004,10495,reworked fragment,,,,,,,95,,,,,,,0,0,0,0,,,,,,,,,55,0,4.5,,,,110,20,,36,,,,,0,,,,,,,,,,,,,,,,285
10497,96611,"Gloucester
Museum",1. slightly water-rolled,25.4.78,"","Breckworth, Glos","A. 2989
304/1051
Breckworth",flint,SO 89 16,10497,fragment,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,100,,4,,,,100,,,31,,,,,,,,,,,,,,,,,,,,,230
10498,96612,"Gloucester
Museum","1. grinding appears to postdate flaking of butt: note - especially way in which most of left side edge seems to be ground; there is also a small amount of grinding on right edge.
2. poll edge = flake scar struck from direction of right side + smaller scar struck from back face, towards left side.",25.4.78,"","Stinchcombe Hill, Glos","A. 2992
J.H. Cooke
Stinchcombe Hill
S. side",flint,ST 74 98,10498,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,60,0,3,,,,75,20,,30,,,,,13,,,,,,,,,,,,,,,,140
10499,96613,"Ludlow
Museum","1. poll edge = regular distinct facet.
2. blade edge sharp + fresh, with virtually no scarring.
3. found after planting field, with bone + teeth fragments.",26.4.78,1978,"Stanton Lacy, Salop",(none),flint,SO 505785,10499,complete,,,,,,,70,,,,,,,0,0,0,0,,,,,,,,,165,30,7.5,,,,165,30,,35,,,,,1,,,,,,,,,,,,,,,,485
10500,96614,"Shrewsbury
Museum","1. found after deep ploughing.
2. heavy gloss on blade, probably obscuring polish.",27.4.78,1959,"Hall Farm, Sheinton, Salop","Sheinton
Hall Farm",flint,SJ 599049,10500,complete,,,,,,,90,,,,,,,7,0,7.5,0,,,,,,,,,140,30,9.5,,,,140,30,,42,,,,,1.5,,,,,,,,,,,,,,,,525
10501,96615,"Shrewsbury
Museum","1. found on ploughed field.
2. gloss on blade.
",27.4.78,1956,"Forge Farm, Harley, Salop","Apr. 56
on Ferney Bank Field
Forge Farm Harley
Pres. Mr. J. Brookshaw",flint,SJ 589001,10501,complete,,,,,,,90,,,,,,,0,0,5,0,,,,,,,,,130,35,4,,,,130,35,,34,,,,,2,,,,,,,,,,,,,,,,415
10502,96616,Shrewsbury Museum,"",27.4.78,"","Cressage, Salop.","FCI/TRH CRESSAGE
Found in Cressage Parish Lent by T.R. Herton",flint,SJ 5904,10502,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,50,0,1,,,,95,10,,21,,,,,0.5,,,,,,,,,,,,,,,,90
10503,96617,Shrewsbury Museum,"1. found after deep ploughing.
1. has slight roughout feel, but edges crushed. 'GRIPOLED' may in fact be remnant patinated surface.",27.4.78,1953,"Astol Farm, Stockton, Salcp.","53/4 
FC6/1953",flint,SJ 740 001,10503,roughout,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,35,5,2.5,,,,170,30,,47,,,,,2,,,,,,,,,,,,,,,,930
10504,96618,Shrewsbury Museum,1. heavily stained mottled cream & blue.,27.4.78,"","","Gt. Swaffham Fen. 1863
9"" below surfaec of clay
peat covered to [?? 6""]
R. Gardner 
2.",flint,TL,10504,complete,,,,,,,70,,19,,14,90,,0,0,0,0,,,,,,,,,5,0,1,,70,23,140,55,171,20,91,,,,0,7,,,,9,56,,,,,,,,,,345
10505,96619,Warwick Museum,I don't know to wich fields the following variables belong: 0 0 44 53 59,28.4.78,"","Barton-on-the-Heath, Warwicks.","A 1499 BC 57 BARTON-ON-HEATH
H.h.",flint,SP 25 32,10505,complete,,,,,,,95,,13,,16,52,,0,0,0,0,,,,,,,,,125,20,4,,65,41,125,20,41,39,59,,,,5,2,,,,9,23,,,,,,,,,,375
10506,96620,Lincoln Museum,"1. whole surface ground very smooth, but true polish only present extensively on blade, & poll edge, whole of which is polished & rounded (while still retaining facetted appearance).
2. blade edge fresh, but not particularly sharp.",2.5.78,1869,"Cold Hanworth, Lincs.","9-07
Found at Cold Hanworth about three feet deep in clay & sand by a labourer draining Jany: 1869 EGJ.",flint,TF 032 839,10506,complete,,,,,,,75,,,,,,,0,0,0,0,,,,,,,,,210,35,6,,,,210,35,,32,,,,,1,,,,,,,,,,,,,,,,600
10507,96621,Lincoln Museum,1. balde edge quite fresh & sharp.,2.5.78,1951,"Barlings, Lincs.","BARLINGS, LINCS.
LINCS. LXII S.E. LONG 0°23'25"" W. LAT 53°15'55""
31.52",flint,TF 072 755,10507,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,165,30,2.5,,,,165,30,,51,,,,,5.5,,,,,,,,,,,,,,,,915
10508,96622,Lincoln Museum,1. 'poll edge' could be a functional edge of the tool : it is slightly crushed & has a rather worn feel.,2.5.78,"","Bassingham, Lincs.",BASSINGHAM LXXVII S.E. 39.5[5]3,flint,SK 921 611,10508,complete,,,,,,,65,,,,,,,0,0,0,0,,,,,,,,,70,0,3,,,,110,25,,17,,,,,2.5,,,,,,,,,,,,,,,,55
10509,96623,Lincoln Museum,"",2.5.78,1975,"High Harbour Farm, Caistor",45.77 CAISTOR,flint,"",10509,complete,,,,,,,95,,,,,,,0,0,0,0,,,,,,,,,30,0,2,,,,115,10,,33,,,,,1,,,,,,,,,,,,,,,,245
10510,96624,Lincoln Museum,"",2.5.78,"","Gainsborough, Lincs.",GAINSBOROUGH 29 4. 14 (65),flint,SK 81 89,10510,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,125,30,7.5,,,,125,30,,35,,,,,3.5,,,,,,,,,,,,,,,,380
10511,96625,Lincoln Museum,"",2.5.78,"","",GOKEWELL 5.25 [?] 1867,flint,"",10511,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,140,20,8.5,,,,140,20,,31,,,,,0.5,,,,,,,,,,,,,,,,435
10512,96626,Lincoln Museum,LEFEDWID: 2.0,2.5.78,"","Louth, Lincs.","Louth 3.52 XLVIII SW 
A.60 d .7.",Hint,TF 33 87,10512,complete,,,,,,,,,,,,,,0,0.25,0,0.5,,,,,,,,,60,15,,,,,60,65,,15,,,,,2,,,,,,,,,,,,,,,,50
10513,96627,"Lincoln Museum
(202.09)",1. poll edge = cortex.,2.5.78,1873,"Cold Hanworth, Lincs.","Found at Cold Hanworth, Oct. 73",Flint,TF 032839,10513,complete,,,,,,,80,,,,,,,0,0.5,0,0,,,,,,0,,,55,0,1.5,,,,105,20,,26,,,,,11,,,,,,,,,,,,,,,,135
10514,96628,"","LEFEDWID: 0
ADDITONAL BOXES (UNLABELLED): 0; 0; 29; 37; 39",3.5.78,1931,"West Firsby, Lincs.","West Firsby
1951
17.50",Flint,SK 98 85,10514,complete,,,,,,,85,,10,,10,51,,0,0,0,0,,,,,,,,,0,0,,,43,20,95,10,110,20,54,,,,0,7,,,,10,21,,,,,,,,,,105
10515,96629,Lincoln Museum,1. ploughed up,3.5.78,1948,"Welton le Marsh, Lincs.","WELTON-LE-MARSH See 6' O.S. LXXV.S.E.
8.48",flint,TF 481 693,10515,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,100,0,4.5,,,,105,15,,31,,,,,0,,,,,,,,,,,,,,,,190
10516,96630,Lincoln Museum,1. blade edge quite fresh & sharp.,3.5.78,1974,"Swarby, Lincs.",77.74 SWARBY TF 04064113,flint,TF 041 411,10516,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,130,30,3,,,,130,30,,38,,,,,3,,,,,,,,,,,,,,,,425
10517,96631,Lincoln Museum,"",3.5.78,"","South Kyme, Lincs.",108-73 S. KYME.,flint,TF 163 506,10517,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,95,10,3,,,,95,10,,29,,,,,0.5,,,,,,,,,,,,,,,,185
10518,96632,Lincoln Museum,"",3.5.78,1922,"Torksey Weir, Lincs.",TORKSEY,flint,SK 835 791,10518,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,130,10,7,,,,130,10,,31,,,,,1.5,,,,,,,,,,,,,,,,265
10519,96633,Lincoln Museum,1. found while harrowing,3.5.78,1947,"Scothern, Lincs.",SCOTHERN [LXII N.W.],flint,TF 047 782,10519,fragment,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,15,0,1.5,,,,100,10,,19,,,,,,,,,,,,,,,,,,,,,85
10521,96634,Lincoln Museum,1. BLACON - 2 Blade edge quite fresh & sharp.,3.5.78,"","Skellingthorpe, Lincs.",SKELLINGTHORPE 11-61,flint,SK 928 715,10521,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,120,15,2,,,,120,20,,35,,,,,1,,,,,,,,,,,,,,,,330
10522,96635,Lincoln Museum (23 57),"1. poll edge = flake scar ; struck from right centre, front face.",3.5.78,1957,"Middle Rasen, Lincs.",MIDDLE RASEN,flint,TF 074 900,10522,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,35,0,3,,,,110,20,,36,,,,,9,,,,,,,,,,,,,,,,285
10523,96636,Lincoln Museum,"1. notch in poll is ground in
2. found in field.",3.5.78,1953,"Morton, Lincs.",MORTON 13.53,flint,TF 122 235,10523,complete,,,,,,,95,,,,,,,0,0,0,0,,,,,,,,,125,25,2,,,,125,25,,41,,,,,5.5,,,,,,,,,,,,,,,,465
10524,96637,Lincoln Museum,"",3.5.78,"","Owmby Cliff, Lincs.","OWMBY CLIFF (Nr LINCOLN) ""BLACKMIRLS""",flint,SK 969 867,10524,complete,,,,,,,80,,,,,,,0,0,7,0,,,,,,,,,130,0,6,,,,130,10,,35,,,,,8,,,,,,,,,,,,,,,,525
10525,96638,Lincoln Museum,1. BLACON = 2.,3.5.78,1916,"Haxey, Humberside","E.. NEO.
HAXEY 304-16
Haxey",flint,SK 76 99,10525,complete,,,,,,,95,,,,,,,0,0,0,0,,,,,,,,,0,0,0,,,,105,20,,25,,,,,0,,,,,,,,,,,,,,,,125
10526,96639,Lincoln Museum,1. 'ploughed up'.,3.5.78,"","Glentham, Lincs.","GLENTHAM XLIV N.E.
15.45",flint,TF 00 90,10526,fragment,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,75,15,18,,,,115,15,118,24,,,,,9,,,,,,,,,,,,,,,,
10527,96640,Lincoln Museum,"1. poll edge = cortex.
2. side edges appear to be cursorily ground, but nowhere has this led to a true facet. It may in fact be that this is not grinding at all, but wear.",3.5.78,"","Langworth, Lincs.",2.52 Langworth Lincs [....]XII S.W.,flint,TF 06 76,10527,complete,,,,,,,80,,,,,,,0,0.5,0,0.25,,,,,,,,,115,0,2,,,,115,20,,20,,,,,8,,,,,,,,,,,,,,,,135
10528,96641,Sheffield Museum,"",8.5.78,c. 1965,Dronfield,1971-214,flint,SK 359 793,10528,complete,,,,,,,105,,,,,,,0,0,0,0,,,,,,,,,120,0,4,,,,120,35,,36,,,,,0,,,,,,,,,,,,,,,,390
10529,96642,Sheffield Museum,"1. blade edge sharp & fresh, though some largish (1 - 1.5 mm across) damage scars.
2. poll edge : flat cortex.",8.5.78,(1963),Blacka Moor,Z 83,flint,"",10529,complete,,,,,,,80,,,,,,,0,0,0,0,,,,,,,,,100,0,6,,,,110,20,,19,,,,,1,,,,,,,,,,,,,,,,115
10530,96643,Sheffield Museum,"1. found in garden, 'about a spade graft beneath the surface'.
2. blade edge quite sharp, but damaged.",9.5.78,1921,"Walkley, Sheffield",X 1878.174,flint,SK 3388,10530,complete,,,,,,,85,,,,,,,0,0,1,0,,,,,,,,,130,30,0.5,,,,130,30,,30,,,,,1,,,,,,,,,,,,,,,,325
10531,96644,Sheffield Museum,"1. blade edge quite sharp, but damaged.",9.5.78,1848,Stanton Moor,J.93.56,flint,SK 24 63,10531,complete,,,,,,,80,,,,,,,0,0,0,0,,,,,,,,,90,15,1.5,,,,90,15,,21,,,,,4,,,,,,,,,,,,,,,,140
10532,96645,Sheffield Museum,"",9.5.78,"","Overton Hall, Ashover",J.1957.3.,flint,SK 34 62,10532,complete,,,,,,,75,,,,,,,0,0,0,0,,,,,,,,,110,0,0.5,,,,110,25,,17,,,,,0,,,,,,,,,,,,,,,,95
10533,96646,Sheffield Museum,"1. blade edge straight.
2. found in gravel pit.",9.5.78,"","School of Military Engineering, Ripon, N. Yorks",J.1956.79.,flint,SE 31 71,10533,complete,,,,,,,80,,,,,,,0,0,0,0,,,,,,,,,170,5,5,,,,185,5,,22,,,,,1.5,,,,,,,,,,,,,,,,190
10534,96647,Sheffield Museum,1. blade edge slightly rounded.,9.5.78,"","Bridlington, Humberside","J.1942-41
0",flint,TA 17 66,10534,complete,,,,,,,80,,,,,,,1,0,3.5,0,,,,,,,,,75,0,2,,,,80,15,,15,,,,,0,,,,,,,,,,,,,,,,50
10535,96648,Sheffield Museum,"1. grinding on poll edge (if it really exists) and most of side edges very slight.
2. blade edge sharp and fresh.",9.5.78,1843,Liffs Low,J.93.54,Flint,SK 153576,10535,complete,,,,,,,75,,,,,,,0,0,0,0,,,,,,,,,125,20,1,,,,125,20,,20,,,,,0.5,,,,,,,,,,,,,,,,160
10536,96649,Sheffield Museum,"1. polish is very intense
2. blade edge exceptionally sharp; small scarring towards left side, but none in     centre",9.5.78,1843,Liffs Low,J.93.55,Flint,SK 153576,10536,complete,,,,,,,65,,,,,,,0,0,0,0,,,,,,,,,175,15,0.5,,,,175,15,,17,,,,,0.5,,,,,,,,,,,,,,,,135
10537,96650,Preston Museum,"",11.5.78,"",Rudston Parva,A.65,flint,"",10537,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,80,15,4.5,,,,80,15,,27,,,,,1,,,,,,,,,,,,,,,,165
10540,96651,Huddlesfield Museum,"",15.5.78,"","Gawsworth, Ches.",[NONE],flint,SJ 89 69,10540,cast,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,150,55,0.5,,,,150,55,,37,,,,,0.5,,,,,,,,,,,,,,,,
10541,96652,Huddersfield Museum,"1. gloss along blade edge, especially prominent on front face. Edge fairly sharp with no scarring
2. found by labourer breaking the ground.",15.5.78,1846,"Mletham Moor, W. Yorks.",60-14-47.,flint,SE 07 09,10541,complete,,,,,,,75,,,,,,,2,0.5,5.5,0.5,,,,,,,,,120,25,6,,,,120,25,,23,,,,,1,,,,,,,,,,,,,,,,180
10542,96653,Huddersfield Museum,"1. what looks like a '[...] de Siret' scar is ground in. Measurements of left side edge, however, assue an original edge similar to present right side edge.
2. blade edge is not at all sharp, although it does not have a distinct facet.
3. Display label: 'An axe identical to this was found with a Beaker burial at Garton Slack, East Yorkshire'.",15.5.78,"","Beacon Field, Woolley Edge, W. Yorks.",A-23.58,flint,SE 30 13,10542,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,60,5,0.5,,,,60,5,,11,,,,,0.5,,,,,,,,,,,,,,,,25
10543,96654,Leeds Museum,"",nr. Thirsk,"","Boltby, N. York",Boltby,flint,SE 49 86,10453,complete,,,,,,,80,,,,,,,0,0,0,0,,,,,,,,,0,0,0,,,,95,5,,23,,,,,0,,,,,,,,,,,,,,,,130
10544,96655,Doncaster Museum,"1. all 'grinding' may be product of wear, rather than deliberate: 'ground' area is
    poorly delineated. No obvious striations on blade edge, which is very rounded.
",23.5.78,"","Armthorpe, S. Yorks",18-20,Flint,SE 62 05,10544,complete,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,100,0,1.5,,,,210,10,,28,,,,,0,,,,,,,,,,,,,,,,440
10545,96656,Doncaster Museum,"1. irregular, pitted patch of cortex distorts poll edge
2. Manby BAR 9 1974 Fig.42.2 shows right side edge, which is more curved than
               ------
   left. Blade edge regularly curved - BLACON = 3",23.5.78,"",Willerby Carr,"W.C. 2/11              ]
LON. 0 deg 27      ]
LAT. 54 deg.12'    ]
T.C.H.B.                ]",Flint,TA  00  79,10545,complete,,,,,,,70,,,,,,,10,0,0,0,,,,,,,,,40,0,0,,,,100,30,,21,,,,,0,,,,,,,,,,,,,,,,105
10546,96657,"Doncaster
Museum","",23.5.78,"",Seamer Meads,"Brewster Collection
Seamer Meads 1948
Lat. 54 13' 14""
Lon. 0 29' 50""

Brewster Collection  M
Seamer Meads         A
Lat. 54 13' 14""           Y
Lon. 0 29' 50""            1
                                  9
                                  4
                                  8",flint,TA 030 815,10546,complete,,,,,,,80,,,,,,,0,0,0,0,,,,,,,,,90,35,1.5,,,,90,35,,26,,,,,,,,,,,,,,,,,,7,,,230
10547,96658,"Doncaster
Museum","1. damage to poll looks ancient: scarring has some greenish patina as best of surface, distinct from any unpatinated flint revealed by damage scar on blade.",23.5.78,"",[r?] Hesleton Carr,"Hesleton
Carr
T.C.M.B.",flint,SE 91 77,10547,complete,,,,,,,75,,,,,,,11.5,0,15,0,,,,,,,,,0,0,1,,,,110,20,,19,,,,,1,,,,,,,,,,,,,,,,145
10548,96659,"Doncaster
Museum",1. blade edge fresh & sharp.,23.5.78,"",Flixton Carr,"Flixton
Carr
T.C.M.B.",flint,TA 02 80,10548,complete,,,,,,,70,,,19,,,,0,0,2.5,0,,,,,,,,,50,10,2,,,,135,15,,,,,,,1,,,,,,,,,,,,,,,,120
10549,96660,"Docaster
Museum
(436.72)","",23.5.78,"","Finningley, S. Yorks",4.3[?],flint,SK 67 99,10549,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,140,0,1,,,,140,45,,39,,,,,0.5,,,,,,,,,,,,,,,,590
10550,96661,Doncaster Museum,"",25.5.78,"","Finkle Street, Bentleigh's, S. York",4.69.74,flint,SK 30 98,10550,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,95,25,6,,,,95,25,,30,,,,,0,,,,,,,,,,,,,,,,220
10551,96662,Doncaster Museum,"",25.5.78,"","Dunscroft, Doncaster, S. Yorks.",151-55,flint,SE 65 09,10551,complete,,,,,,,80,,,,,,,0,0,0,0,,,,,,,,,100,25,6.5,,,,100,25,,26,,,,,1,,,,,,,,,,,,,,,,205
10552,96663,Doncaster Museum,"1. poll edge formed by iron-stained falke facet, similar to facet on front face. There seem to represent weathered surface of flint nodule. This surface is only lightly ground on front face
2. Manby 1974. BAR 9, Fig. 42.1",25.5.78,"","Potter Brompton, N. Yorks.","Potter Brompton 1939 S.F.
T.C.M.B.",flint,SE 97 77,10552,complete,,,,,,,75,,,,,,,0,0,4,0,,,,,,,,,120,5,0.5,,,,130,30,,27,,,,,8,,,,,,,,,,,,,,,,200
10553,96664,Doncaster Museum,"",25.5.78,"","Austerfield, S. Yorks.",33.44,flint,SK 66 94,10553,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,75,0,1,,,,90,30,,18,,,,,0.5,,,,,,,,,,,,,,,,135
10554,96665,Lincoln Museum,1. poll edge reconstruction based on continuation of side edges,24.5.78,"","Low Field Farm, Rowston",A,flint,"",10554,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,110,35,2.5,,,,110,35,,37,,,,,1,,,,,,,,,,,,,,,,365
10555,96666,Lincoln Museum,"",26.5.78,1968,"Abbey Hills, Nocton",NOCTON TF 073648 LM 4-68,flint,TF 073 648,10555,complete,,,,,,,80,,,,,,,0,0,0,0,,,,,,,,,15,0,0,,,,125,10,,21,,,,,0,,,,,,,,,,,,,,,,105
10556,96667,Lincoln Museum,"1. blade edge polished &, apart from some large scarring, fresh, but not sharp.",26.5.78,1947,Bishop Norton,"36.47
BISHOP NORTON CARRS 6"" O.S. XXXVII S.W. (1947) (MR. SMITHSON, GLENTHAM)",flint,TF 016 934,10556,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,160,25,4,,,,160,25,,35,,,,,2.5,,,,,,,,,,,,,,,,510
10557,96668,Lincoln Museum,"",26.5.78,1929,"Donington Walk, Biscathorpe, Gayton le Wold, Lincs.","            No.4       75.54
       Biscathorpe
",flint,TF  22  84,10557,fragment,,,,,,,,,,,,,,0,0,3,0,,,,,,,,,120,15,3,,,,120,15,,20,,,,,7.5,,,,,,,,,,,,,,,,120
10558,96669,Lincoln Museum,"1. blade edge sharp & fresh, apart from recent scarring.
2. found while digging drainage ditch 5' deep in a field.",26.5.78,1970,Helpringham Fen,"HELPINGHAM TF 1534 3881
31-70",flint,TF 153 388,10558,complete,,,,,,,65,,,,,,,0,0,0,0,,,,,,,,,190,20,4,,,,190,20,,25,,,,,1,,,,,,,,,,,,,,,,290
10559,96670,Lincoln Museum,"1. blade edge fresh & sharp.
2. found in a field",26.5.78,c. 1968,Fenton,FENTON 59-71,flint,SK 857 765,10559,complete,,,,,,,75,,,,,,,0,0,0,0,,,,,,,,,120,10,0.5,,,,150,10,,23,,,,,0.5,,,,,,,,,,,,,,,,180
10560,96671,Norwich C. M.,"1. distinct poll edge facet
2. blade edge sharp and fresh
3. found after digging holes for bean posts c. 2' 6"" deep [? in garden] ",6.6.78,1961,"","271.961
WORSTEAD
63/292259",flint,TG  292  259,10560,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,125,35,2,,,,125,35,,33,,,,,2.5,,,,,,,,,,,,,,,,325
10561,96672,Norwich C.M.,1. suggestions that poll edge had distinct facet.,6.6.78,1875,"Witton, Norfolk","                               113.23
                             WITTON                           WITTON
                                 1875                                1875

  Found in a field
    Witton         1875",flint,TG  33  09,10561,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,125,30,0,,,,125,30,,30,,,,,2,,,,,,,,,,,,,,,,265
10562,96673,Norwich C.M.,"1. poll edge formed by 2 flake scars struck from top, creating a ridge where they
    intersect at right angles to blade edge:
                                            DRAWING
2. blade edge quite sharp , but damaged",6.6.78,"","Witton, Norfolk","        WITTON                 87.946
       T.H. Russell",flint,TG 33  09,10562,complete,,,,,,,80,,,,,,,1,0,0,0,,,,,,,,,90,0,2.5,,,,135,20,,23,,,,,4,,,,,,,,,,,,,,,,140
10563,96674,Norwich C.M.,"",6.6.78,"","","                             GRIMES GRAVES                              GRIMES GRAVES
                             WEETING                                           WEETING
                                   BRANDON                                    142.961
                            (EX GEO.WOOD COLL.)
160.W
                                 Graves
                                 27/6796",flint,TL  81  89,10563,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,175,30,1,,,,190,30,,29,,,,,1,,,,,,,,,,,,,,,,475
10564,96675,Norwich C.M.,1. sinuous blade edge,6.6.78,"","","      FLEGBURGH             28.06/1
      YARMOUTH            FLEGGBURGH

                                                                     287
",flint,"",10564,complete,,,,,,,90,,,,,,,0,0,0,0,,,,,,,,,125,5,3,,,,135,10,,34,,,,,1.5,,,,,,,,,,,,,,,,305
10565,96676,Norwich C.M.,"1. poll edge distinctly faceted - caused by 2 small flake scars, ridges only ground down",6.6.78,"","","Found with Two others about two spades deep from the surface
FLEGGBURGH 28-06 (2)
FLEGBURGH YARMOUTH
288",flint,"",11565,complete,,,,,,,85,,,,,,,0,0,0,0,,,,,,,,,110,15,4,,,,110,20,,34,,,,,2,,,,,,,,,,,,,,,,275
10566,96677,Norwich C.M.,"1. side edges crushed
2. small cortex facet on poll edge.
3. unlike the other 2 Fleggburgh celts, this piece is unpatinated.",6.6.78,"","","FLEGBURGH YARMOUTH.
FLEGGBURGH 28.06 (3)
292",flint,"",10566,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,2.5,,,,130,25,,41,,,,,4,,,,,,,,,,,,,,,,425
10567,96678,Norwich C.M.,"1. blade appears to have been left unground, rather than reflaked : perhaps unfinished (hence 'roughout' ?)? Blade edge is fairly fresh.",6.6.78,"","","22-929. HOLKHAM
288 [?]",flint,TF 89 43,10567,roughout,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,170,50,2.5,,,,190,50,,56,,,,,1.5,,,,,,,,,,,,,,,,
10568,96679,Norwich C.M.,"1. most of scarring along blade edge on front face (none on back face) seems to predate grinding. Like no. 10567, perhaps this celt is unfinished: at least, it has never been reground",6.6.78,"","","22.929. HOLKHAM.
289",flint,TF 89 43,10568,complete,,,,,,,95,,,,,,,0,0,0,0,,,,,,,,,130,30,2.5,,,,130,35,,39,,,,,1,,,,,,,,,,,,,,,,395
10569,96680,Norwich C.M.,"",6.6.78,"","","22-929. HOLKHAM
290",flint,TF 89 43,10569,complete,,,,,,,80,,,,,,,0,0,0,0,,,,,,,,,120,40,2.5,,,,130,40,,38,,,,,1.5,,,,,,,,,,,,,,,,435
